age,type,origin,rarity
1506,4,6,1.11564
1506,2,6,1.11564
1506,2,5,1.11564
1507,1,5,1.11574
1507,1,2,1.11574
1507,3,1,1.11574
1507,2,2,1.11574
1508,0,1,1.11584
1508,2,4,1.11584
1508,1,1,1.11584
1509,4,3,1.11593
1509,4,0,1.11593
1509,1,0,1.11593
1510,0,4,1.11603
1510,3,5,1.11603
1510,1,5,1.11603
1510,1,3,1.11603
1510,1,0,1.11603
1510,0,5,1.11603
1510,0,1,1.11603
1511,2,5,1.11613
1511,0,1,1.11613
1511,4,4,1.11613
1511,2,4,1.11613
1511,1,2,1.11613
1511,4,0,1.11613
1511,2,3,1.11613
1512,2,4,1.11623
1512,2,6,1.11623
1512,1,4,1.11623
1512,4,0,1.11623
1513,0,5,1.11632
1513,0,6,1.11632
1513,0,0,1.11632
1513,4,4,1.11632
1513,2,1,1.11632
1513,4,6,1.11632
1513,1,0,1.11632
1514,2,1,1.11642
1514,3,5,1.11642
1514,0,2,1.11642
1514,2,3,1.11642
1514,2,2,1.11642
1515,0,3,1.11652
1515,0,1,1.11652
1515,4,4,1.11652
1515,2,0,1.11652
1515,1,0,1.11652
1515,4,5,1.11652
1515,3,0,1.11652
1515,4,1,1.11652
1516,2,0,1.11661
1516,1,3,1.11661
1516,3,2,1.11661
1516,1,0,1.11661
1516,0,3,1.11661
1516,3,3,1.11661
1517,1,3,1.11671
1517,4,2,1.11671
1517,3,6,1.11671
1517,0,6,1.11671
1517,3,4,1.11671
1517,2,3,1.11671
1517,2,6,1.11671
1518,1,1,1.11681
1518,0,0,1.11681
1518,2,5,1.11681
1518,4,1,1.11681
1518,2,6,1.11681
1518,3,2,1.11681
1518,2,1,1.11681
1519,2,2,1.1169
1519,4,3,1.1169
1519,1,6,1.1169
1519,0,0,1.1169
1520,3,1,1.117
1520,0,1,1.117
1520,3,2,1.117
1520,1,0,1.117
1520,0,5,1.117
1520,0,6,1.117
1521,1,3,1.1171
1521,4,0,1.1171
1521,4,2,1.1171
1521,0,2,1.1171
1521,1,5,1.1171
1521,2,6,1.1171
1521,4,3,1.1171
1522,2,2,1.1172
1522,1,4,1.1172
1522,3,1,1.1172
1523,3,3,1.11729
1523,2,4,1.11729
1524,0,6,1.11739
1524,2,2,1.11739
1524,0,2,1.11739
1524,1,0,1.11739
1524,4,2,1.11739
1524,1,2,1.11739
1525,4,1,1.11749
1525,0,1,1.11749
1525,2,4,1.11749
1525,3,4,1.11749
1526,0,2,1.11758
1526,2,1,1.11758
1527,2,5,1.11768
1527,4,0,1.11768
1527,1,1,1.11768
1527,3,2,1.11768
1527,1,3,1.11768
1527,3,4,1.11768
1527,4,5,1.11768
1527,0,6,1.11768
1527,3,0,1.11768
1528,3,0,1.11778
1528,0,6,1.11778
1529,3,2,1.11787
1529,3,4,1.11787
1529,4,0,1.11787
1529,3,6,1.11787
1529,0,4,1.11787
1529,1,6,1.11787
1530,0,1,1.11797
1530,1,5,1.11797
1530,2,6,1.11797
1530,3,1,1.11797
1530,0,3,1.11797
1531,2,0,1.11807
1531,1,0,1.11807
1532,0,1,1.11816
1532,0,4,1.11816
1533,2,0,1.11826
1533,1,3,1.11826
1533,1,0,1.11826
1533,2,3,1.11826
1533,2,2,1.11826
1533,4,0,1.11826
1534,0,3,1.11836
1535,1,2,1.11846
1535,2,6,1.11846
1535,2,2,1.11846
1535,2,3,1.11846
1535,4,6,1.11846
1535,0,5,1.11846
1536,1,2,1.11855
1536,2,0,1.11855
1536,2,5,1.11855
1536,0,6,1.11855
1536,3,5,1.11855
1537,0,6,1.11865
1537,0,5,1.11865
1537,1,0,1.11865
1537,1,2,1.11865
1537,4,6,1.11865
1537,0,1,1.11865
1537,1,6,1.11865
1538,4,1,1.11875
1538,2,6,1.11875
1538,4,2,1.11875
1538,0,6,1.11875
1539,3,1,1.11884
1539,3,3,1.11884
1539,4,3,1.11884
1539,2,4,1.11884
1539,0,6,1.11884
1539,4,0,1.11884
1540,4,4,1.11894
1540,1,4,1.11894
1540,3,5,1.11894
1540,0,6,1.11894
1540,2,3,1.11894
1541,2,2,1.11904
1541,4,2,1.11904
1541,4,6,1.11904
1541,0,5,1.11904
1542,0,1,1.11913
1542,2,6,1.11913
1542,1,0,1.11913
1542,4,3,1.11913
1543,0,3,1.11923
1543,0,6,1.11923
1543,4,0,1.11923
1543,2,1,1.11923
1544,3,5,1.11933
1544,3,1,1.11933
1545,2,3,1.11943
1545,0,0,1.11943
1545,1,6,1.11943
1546,2,2,1.11952
1546,1,4,1.11952
1546,2,4,1.11952
1546,2,6,1.11952
1547,4,5,1.11962
1547,3,4,1.11962
1547,2,3,1.11962
1547,2,2,1.11962
1547,0,3,1.11962
1547,2,6,1.11962
1547,1,0,1.11962
1547,0,1,1.11962
1548,4,0,1.11972
1548,4,2,1.11972
1549,2,3,1.11981
1549,0,3,1.11981
1549,0,6,1.11981
1549,3,1,1.11981
1549,1,5,1.11981
1549,3,4,1.11981
1549,4,3,1.11981
1550,0,1,1.11991
1550,1,0,1.11991
1550,4,4,1.11991
1550,4,6,1.11991
1550,4,0,1.11991
1550,3,3,1.11991
1550,0,5,1.11991
1551,4,6,1.12001
1551,2,2,1.12001
1551,3,5,1.12001
1552,1,3,1.1201
1552,0,6,1.1201
1552,4,6,1.1201
1552,4,4,1.1201
1552,1,6,1.1201
1553,3,2,1.1202
1553,0,4,1.1202
1553,4,1,1.1202
1553,3,4,1.1202
1554,0,0,1.1203
1554,1,0,1.1203
1554,3,6,1.1203
1554,0,5,1.1203
1554,0,4,1.1203
1554,1,2,1.1203
1554,0,2,1.1203
1554,1,1,1.1203
1554,2,6,1.1203
1555,0,3,1.1204
1555,2,6,1.1204
1555,3,4,1.1204
1556,2,1,1.12049
1556,1,0,1.12049
1556,0,6,1.12049
1557,0,6,1.12059
1557,2,4,1.12059
1557,0,5,1.12059
1557,4,1,1.12059
1558,0,0,1.12069
1558,1,4,1.12069
1558,4,4,1.12069
1558,1,0,1.12069
1558,1,2,1.12069
1558,0,4,1.12069
1559,0,6,1.12078
1559,4,4,1.12078
1559,2,3,1.12078
1560,3,3,1.12088
1560,0,1,1.12088
1560,3,5,1.12088
1560,4,1,1.12088
1560,2,6,1.12088
1560,0,4,1.12088
1560,3,2,1.12088
1560,1,1,1.12088
1561,0,4,1.12098
1561,2,0,1.12098
1561,0,6,1.12098
1561,3,1,1.12098
1562,4,6,1.12107
1562,1,3,1.12107
1562,2,2,1.12107
1562,1,5,1.12107
1562,4,4,1.12107
1562,1,0,1.12107
1562,2,3,1.12107
1563,3,6,1.12117
1563,0,4,1.12117
1563,3,1,1.12117
1563,2,2,1.12117
1563,1,3,1.12117
1563,2,5,1.12117
1564,3,0,1.12127
1564,0,3,1.12127
1564,4,5,1.12127
1564,2,0,1.12127
1565,4,2,1.12136
1565,2,6,1.12136
1565,4,6,1.12136
1565,3,0,1.12136
1566,2,6,1.12146
1566,1,1,1.12146
1566,4,5,1.12146
1566,0,2,1.12146
1566,1,4,1.12146
1566,1,2,1.12146
1567,3,4,1.12156
1567,2,4,1.12156
1567,2,2,1.12156
1567,0,6,1.12156
1567,4,1,1.12156
1567,1,1,1.12156
1568,2,5,1.12166
1568,4,1,1.12166
1568,4,6,1.12166
1568,1,3,1.12166
1568,0,0,1.12166
1569,3,5,1.12175
1569,1,0,1.12175
1569,2,2,1.12175
1569,1,1,1.12175
1569,2,4,1.12175
1569,4,1,1.12175
1570,3,1,1.12185
1570,2,0,1.12185
1570,3,5,1.12185
1570,2,5,1.12185
1571,2,1,1.12195
1571,2,2,1.12195
1571,3,1,1.12195
1571,0,4,1.12195
1571,4,4,1.12195
1571,2,0,1.12195
1571,3,3,1.12195
1572,2,5,1.12204
1572,3,6,1.12204
1572,4,4,1.12204
1572,2,0,1.12204
1573,3,5,1.12214
1573,4,5,1.12214
1573,2,4,1.12214
1574,3,2,1.12224
1574,1,4,1.12224
1575,1,4,1.12233
1575,3,4,1.12233
1575,3,6,1.12233
1575,3,0,1.12233
1575,4,5,1.12233
1575,4,6,1.12233
1576,4,3,1.12243
1576,1,1,1.12243
1576,4,4,1.12243
1576,0,2,1.12243
1576,0,0,1.12243
1576,2,2,1.12243
1577,0,0,1.12253
1577,1,2,1.12253
1577,1,4,1.12253
1578,0,3,1.12263
1578,3,1,1.12263
1578,1,6,1.12263
1578,4,1,1.12263
1578,3,3,1.12263
1579,0,1,1.12272
1579,3,2,1.12272
1579,1,0,1.12272
1579,1,2,1.12272
1579,0,0,1.12272
1580,2,2,1.12282
1580,3,1,1.12282
1581,3,3,1.12292
1581,0,1,1.12292
1581,1,3,1.12292
1581,3,2,1.12292
1582,0,3,1.12301
1582,1,2,1.12301
1582,0,0,1.12301
1583,3,2,1.12311
1583,0,4,1.12311
1584,0,6,1.12321
1584,4,3,1.12321
1584,2,4,1.12321
1584,3,3,1.12321
1584,4,1,1.12321
1584,4,0,1.12321
1585,3,1,1.1233
1585,1,6,1.1233
1585,2,0,1.1233
1586,4,6,1.1234
1586,4,0,1.1234
1586,1,2,1.1234
1586,2,1,1.1234
1586,4,3,1.1234
1587,1,1,1.1235
1587,3,6,1.1235
1587,1,4,1.1235
1588,3,1,1.12359
1588,1,5,1.12359
1588,4,1,1.12359
1588,1,4,1.12359
1589,3,2,1.12369
1589,3,6,1.12369
1589,2,3,1.12369
1589,2,0,1.12369
1589,2,5,1.12369
1589,1,3,1.12369
1589,0,0,1.12369
1589,2,1,1.12369
1590,4,4,1.12379
1590,0,3,1.12379
1590,1,6,1.12379
1590,0,4,1.12379
1590,1,4,1.12379
1591,1,0,1.12389
1591,1,1,1.12389
1591,4,1,1.12389
1591,3,3,1.12389
1592,2,4,1.12398
1592,4,5,1.12398
1592,1,4,1.12398
1592,3,1,1.12398
1592,0,5,1.12398
1592,4,1,1.12398
1592,3,2,1.12398
1593,1,3,1.12408
1593,1,2,1.12408
1593,2,4,1.12408
1593,4,6,1.12408
1594,1,4,1.12418
1594,0,2,1.12418
1594,0,5,1.12418
1594,1,1,1.12418
1594,3,0,1.12418
1594,2,1,1.12418
1595,1,6,1.12427
1595,2,3,1.12427
1595,2,0,1.12427
1595,2,1,1.12427
1595,4,5,1.12427
1596,2,4,1.12437
1597,1,5,1.12447
1597,3,4,1.12447
1597,2,4,1.12447
1597,2,5,1.12447
1597,1,4,1.12447
1597,2,1,1.12447
1598,0,0,1.12456
1598,4,0,1.12456
1598,3,4,1.12456
1598,2,2,1.12456
1598,4,3,1.12456
1598,2,1,1.12456
1598,3,3,1.12456
1599,2,2,1.12466
1599,4,4,1.12466
1599,0,5,1.12466
1599,1,1,1.12466
1599,1,6,1.12466
1599,3,6,1.12466
1599,4,6,1.12466
1600,0,5,1.12476
1600,0,1,1.12476
1600,3,0,1.12476
1600,3,2,1.12476
1601,2,2,1.12486
1601,4,6,1.12486
1601,1,5,1.12486
1602,1,4,1.12495
1602,4,2,1.12495
1602,2,0,1.12495
1602,3,3,1.12495
1602,4,6,1.12495
1603,3,4,1.12505
1603,3,5,1.12505
1603,2,6,1.12505
1603,2,1,1.12505
1603,1,6,1.12505
1604,2,0,1.12515
1604,0,3,1.12515
1604,0,6,1.12515
1604,4,2,1.12515
1604,4,3,1.12515
1604,0,4,1.12515
1605,4,5,1.12524
1605,2,6,1.12524
1605,3,6,1.12524
1605,2,2,1.12524
1605,0,0,1.12524
1605,0,4,1.12524
1605,4,2,1.12524
1606,3,4,1.12534
1606,0,4,1.12534
1606,4,2,1.12534
1606,1,0,1.12534
1607,2,0,1.12544
1607,1,2,1.12544
1607,1,0,1.12544
1607,3,5,1.12544
1607,0,4,1.12544
1607,4,6,1.12544
1608,2,4,1.12553
1608,4,5,1.12553
1608,2,1,1.12553
1608,1,2,1.12553
1609,4,3,1.12563
1609,3,1,1.12563
1610,1,0,1.12573
1610,2,1,1.12573
1610,1,2,1.12573
1610,0,1,1.12573
1610,1,3,1.12573
1611,2,3,1.12582
1611,3,1,1.12582
1611,2,1,1.12582
1611,3,5,1.12582
1612,2,3,1.12592
1612,1,1,1.12592
1612,0,1,1.12592
1612,4,2,1.12592
1612,0,2,1.12592
1612,3,5,1.12592
1613,3,2,1.12602
1613,1,1,1.12602
1613,3,5,1.12602
1614,4,1,1.12612
1614,1,6,1.12612
1614,1,0,1.12612
1614,2,2,1.12612
1614,3,4,1.12612
1615,1,4,1.12621
1615,3,1,1.12621
1615,0,3,1.12621
1615,4,3,1.12621
1615,2,6,1.12621
1616,4,4,1.12631
1616,2,6,1.12631
1616,0,3,1.12631
1617,3,5,1.12641
1618,0,1,1.1265
1618,1,1,1.1265
1618,4,0,1.1265
1618,0,0,1.1265
1618,2,0,1.1265
1619,4,3,1.1266
1619,4,0,1.1266
1619,0,1,1.1266
1619,3,2,1.1266
1620,4,4,1.1267
1620,3,1,1.1267
1620,2,6,1.1267
1621,4,5,1.12679
1621,4,3,1.12679
1621,2,4,1.12679
1621,3,1,1.12679
1621,3,6,1.12679
1622,1,6,1.12689
1622,1,5,1.12689
1622,4,0,1.12689
1622,0,0,1.12689
1622,2,2,1.12689
1622,2,6,1.12689
1623,2,3,1.12699
1623,4,2,1.12699
1623,2,6,1.12699
1624,0,1,1.12709
1624,1,5,1.12709
1624,4,6,1.12709
1624,1,4,1.12709
1624,2,4,1.12709
1624,3,4,1.12709
1624,2,0,1.12709
1625,3,1,1.12718
1625,1,0,1.12718
1626,0,2,1.12728
1626,3,4,1.12728
1626,4,3,1.12728
1626,1,6,1.12728
1626,0,1,1.12728
1627,0,4,1.12738
1627,0,5,1.12738
1627,0,6,1.12738
1627,3,4,1.12738
1627,2,4,1.12738
1627,2,3,1.12738
1628,1,4,1.12747
1628,3,4,1.12747
1628,2,3,1.12747
1628,4,1,1.12747
1628,0,5,1.12747
1628,1,1,1.12747
1629,0,4,1.12757
1629,2,3,1.12757
1629,2,6,1.12757
1629,4,1,1.12757
1629,2,0,1.12757
1629,3,0,1.12757
1629,4,6,1.12757
1629,1,4,1.12757
1630,4,6,1.12767
1630,4,4,1.12767
1630,0,3,1.12767
1630,1,4,1.12767
1630,0,0,1.12767
1630,0,2,1.12767
1631,4,4,1.12776
1632,1,4,1.12786
1632,4,2,1.12786
1632,3,3,1.12786
1633,1,3,1.12796
1633,0,1,1.12796
1633,1,5,1.12796
1633,2,6,1.12796
1633,3,6,1.12796
1633,4,5,1.12796
1634,3,5,1.12806
1635,3,0,1.12815
1635,1,4,1.12815
1635,2,5,1.12815
1635,1,3,1.12815
1635,1,5,1.12815
1636,4,5,1.12825
1636,1,6,1.12825
1636,2,3,1.12825
1636,1,0,1.12825
1636,2,1,1.12825
1636,3,6,1.12825
1637,0,0,1.12835
1637,1,5,1.12835
1637,4,2,1.12835
1638,4,6,1.12844
1638,1,3,1.12844
1638,2,1,1.12844
1638,4,5,1.12844
1638,3,2,1.12844
1639,2,6,1.12854
1639,2,2,1.12854
1639,4,0,1.12854
1639,2,5,1.12854
1640,0,0,1.12864
1640,1,1,1.12864
1641,2,3,1.12873
1641,0,4,1.12873
1641,4,6,1.12873
1641,3,6,1.12873
1641,3,3,1.12873
1641,0,0,1.12873
1641,4,0,1.12873
1641,2,1,1.12873
1642,1,4,1.12883
1642,0,4,1.12883
1642,2,3,1.12883
1642,1,3,1.12883
1642,3,3,1.12883
1642,0,3,1.12883
1643,1,3,1.12893
1643,0,4,1.12893
1643,2,1,1.12893
1643,1,4,1.12893
1643,2,5,1.12893
1644,3,2,1.12902
1644,2,5,1.12902
1644,2,0,1.12902
1644,4,3,1.12902
1645,2,4,1.12912
1645,4,2,1.12912
1645,1,1,1.12912
1645,3,5,1.12912
1646,2,4,1.12922
1646,0,5,1.12922
1646,3,1,1.12922
1646,3,2,1.12922
1646,2,5,1.12922
1646,1,2,1.12922
1647,0,6,1.12932
1647,0,1,1.12932
1647,1,0,1.12932
1647,3,6,1.12932
1647,0,4,1.12932
1647,4,1,1.12932
1648,2,1,1.12941
1648,0,2,1.12941
1648,4,2,1.12941
1649,2,3,1.12951
1649,3,2,1.12951
1649,1,1,1.12951
1649,0,5,1.12951
1649,3,3,1.12951
1649,0,0,1.12951
1650,1,1,1.12961
1651,4,5,1.1297
1651,4,4,1.1297
1651,4,1,1.1297
1651,3,6,1.1297
1651,3,4,1.1297
1652,0,0,1.1298
1652,1,6,1.1298
1652,1,2,1.1298
1652,1,0,1.1298
1652,1,4,1.1298
1653,2,3,1.1299
1654,1,4,1.12999
1654,3,4,1.12999
1654,3,5,1.12999
1654,0,6,1.12999
1654,1,5,1.12999
1654,3,6,1.12999
1654,3,3,1.12999
1655,4,3,1.13009
1655,4,4,1.13009
1655,2,0,1.13009
1655,3,6,1.13009
1656,2,2,1.13019
1656,4,3,1.13019
1656,1,2,1.13019
1656,1,4,1.13019
1657,4,5,1.13029
1657,1,4,1.13029
1657,3,2,1.13029
1657,1,0,1.13029
1657,4,6,1.13029
1657,0,4,1.13029
1658,0,3,1.13038
1658,3,6,1.13038
1658,4,4,1.13038
1658,1,1,1.13038
1658,1,3,1.13038
1659,2,2,1.13048
1659,3,2,1.13048
1659,4,2,1.13048
1659,0,5,1.13048
1659,0,4,1.13048
1659,0,6,1.13048
1659,1,2,1.13048
1659,3,1,1.13048
1660,4,3,1.13058
1660,3,2,1.13058
1660,3,4,1.13058
1660,3,6,1.13058
1661,0,6,1.13067
1661,2,4,1.13067
1661,0,3,1.13067
1661,3,3,1.13067
1661,4,1,1.13067
1662,1,5,1.13077
1662,0,5,1.13077
1662,3,2,1.13077
1662,4,5,1.13077
1663,4,1,1.13087
1663,0,2,1.13087
1663,3,5,1.13087
1663,1,6,1.13087
1663,3,1,1.13087
1664,3,2,1.13096
1664,3,6,1.13096
1664,2,3,1.13096
1665,0,4,1.13106
1665,2,6,1.13106
1665,2,2,1.13106
1666,4,2,1.13116
1666,0,6,1.13116
1666,1,1,1.13116
1667,2,2,1.13125
1667,4,1,1.13125
1667,3,6,1.13125
1668,0,5,1.13135
1668,2,2,1.13135
1669,4,1,1.13145
1669,4,2,1.13145
1669,0,4,1.13145
1669,4,5,1.13145
1669,0,2,1.13145
1670,3,1,1.13155
1670,1,2,1.13155
1670,2,5,1.13155
1671,2,3,1.13164
1671,3,3,1.13164
1671,0,2,1.13164
1671,1,0,1.13164
1671,3,4,1.13164
1671,3,5,1.13164
1671,4,6,1.13164
1672,2,0,1.13174
1672,3,4,1.13174
1672,4,2,1.13174
1672,3,2,1.13174
1672,0,4,1.13174
1673,1,3,1.13184
1673,0,5,1.13184
1673,1,2,1.13184
1673,2,6,1.13184
1673,3,0,1.13184
1673,4,2,1.13184
1673,1,4,1.13184
1673,2,4,1.13184
1673,0,3,1.13184
1673,4,1,1.13184
1673,2,3,1.13184
1673,4,4,1.13184
1674,4,3,1.13193
1674,0,0,1.13193
1675,4,4,1.13203
1675,2,2,1.13203
1675,4,1,1.13203
1675,1,4,1.13203
1675,1,3,1.13203
1675,2,4,1.13203
1675,1,5,1.13203
1676,0,3,1.13213
1676,4,1,1.13213
1676,4,2,1.13213
1676,4,3,1.13213
1676,3,1,1.13213
1676,2,3,1.13213
1677,4,3,1.13222
1677,1,6,1.13222
1678,0,6,1.13232
1678,0,2,1.13232
1679,3,3,1.13242
1679,4,5,1.13242
1679,4,6,1.13242
1679,4,1,1.13242
1679,3,2,1.13242
1679,1,3,1.13242
1680,2,0,1.13252
1680,4,5,1.13252
1680,3,2,1.13252
1680,1,2,1.13252
1680,3,3,1.13252
1680,4,1,1.13252
1680,4,0,1.13252
1681,3,3,1.13261
1681,4,3,1.13261
1681,4,5,1.13261
1681,2,6,1.13261
1681,4,0,1.13261
1681,4,6,1.13261
1682,0,2,1.13271
1682,4,4,1.13271
1683,1,1,1.13281
1683,3,2,1.13281
1683,3,1,1.13281
1683,2,4,1.13281
1683,3,3,1.13281
1684,3,0,1.1329
1684,1,4,1.1329
1684,3,1,1.1329
1684,0,6,1.1329
1684,2,1,1.1329
1684,0,2,1.1329
1685,1,0,1.133
1685,1,1,1.133
1685,2,4,1.133
1685,3,1,1.133
1685,0,0,1.133
1685,0,1,1.133
1685,1,6,1.133
1686,3,6,1.1331
1686,1,3,1.1331
1686,0,1,1.1331
1686,4,3,1.1331
1686,2,6,1.1331
1686,3,2,1.1331
1686,0,0,1.1331
1686,2,1,1.1331
1686,0,5,1.1331
1687,1,2,1.13319
1688,3,4,1.13329
1688,0,1,1.13329
1688,1,3,1.13329
1688,2,5,1.13329
1689,4,1,1.13339
1689,3,1,1.13339
1690,4,4,1.13348
1690,4,5,1.13348
1690,0,1,1.13348
1690,2,4,1.13348
1691,2,2,1.13358
1691,3,2,1.13358
1691,1,5,1.13358
1691,3,3,1.13358
1691,1,0,1.13358
1691,4,1,1.13358
1692,0,0,1.13368
1692,0,2,1.13368
1692,4,5,1.13368
1693,3,4,1.13378
1693,2,5,1.13378
1693,1,3,1.13378
1693,0,4,1.13378
1693,3,2,1.13378
1693,3,0,1.13378
1693,0,5,1.13378
1693,4,1,1.13378
1693,2,1,1.13378
1694,3,0,1.13387
1694,1,2,1.13387
1694,2,2,1.13387
1694,1,1,1.13387
1694,4,3,1.13387
1695,1,5,1.13397
1695,0,0,1.13397
1695,0,4,1.13397
1695,0,6,1.13397
1695,3,2,1.13397
1696,0,6,1.13407
1697,2,2,1.13416
1697,0,4,1.13416
1697,2,6,1.13416
1697,0,5,1.13416
1697,3,0,1.13416
1697,0,6,1.13416
1698,1,4,1.13426
1698,2,0,1.13426
1698,3,5,1.13426
1698,2,3,1.13426
1698,3,4,1.13426
1698,2,1,1.13426
1699,4,3,1.13436
1699,4,0,1.13436
1699,4,2,1.13436
1699,3,0,1.13436
1700,0,0,1.13445
1700,1,3,1.13445
1701,1,5,1.13455
1701,4,5,1.13455
1701,3,5,1.13455
1701,1,2,1.13455
1701,0,3,1.13455
1701,3,0,1.13455
1701,0,0,1.13455
1702,1,5,1.13465
1702,0,1,1.13465
1702,1,1,1.13465
1702,4,4,1.13465
1702,4,0,1.13465
1702,2,4,1.13465
1703,1,1,1.13475
1703,0,2,1.13475
1703,3,0,1.13475
1703,1,3,1.13475
1703,0,4,1.13475
1705,3,3,1.13494
1705,0,3,1.13494
1705,4,1,1.13494
1705,2,1,1.13494
1705,3,1,1.13494
1705,0,1,1.13494
1706,2,3,1.13504
1706,4,3,1.13504
1706,1,6,1.13504
1706,4,5,1.13504
1707,2,6,1.13513
1707,1,1,1.13513
1707,1,2,1.13513
1707,4,2,1.13513
1708,2,1,1.13523
1708,3,5,1.13523
1708,0,5,1.13523
1708,4,4,1.13523
1708,1,1,1.13523
1708,4,0,1.13523
1709,3,1,1.13533
1709,2,0,1.13533
1709,3,4,1.13533
1709,3,2,1.13533
1709,1,2,1.13533
1709,1,5,1.13533
1710,3,1,1.13542
1710,2,6,1.13542
1710,4,1,1.13542
1710,4,5,1.13542
1711,4,6,1.13552
1711,3,2,1.13552
1711,0,6,1.13552
1711,1,1,1.13552
1711,0,4,1.13552
1712,2,2,1.13562
1712,1,5,1.13562
1713,4,3,1.13572
1713,4,1,1.13572
1713,2,4,1.13572
1714,3,3,1.13581
1714,4,0,1.13581
1714,1,0,1.13581
1714,4,5,1.13581
1714,0,6,1.13581
1714,4,2,1.13581
1714,3,0,1.13581
1715,0,0,1.13591
1715,1,4,1.13591
1716,0,4,1.13601
1716,0,6,1.13601
1716,3,2,1.13601
1716,0,0,1.13601
1716,1,6,1.13601
1716,3,6,1.13601
1716,1,1,1.13601
1717,2,0,1.1361
1717,1,5,1.1361
1717,2,1,1.1361
1717,3,0,1.1361
1717,2,2,1.1361
1718,2,0,1.1362
1718,3,4,1.1362
1718,0,5,1.1362
1718,3,0,1.1362
1719,2,4,1.1363
1719,1,1,1.1363
1719,4,1,1.1363
1719,0,1,1.1363
1719,4,4,1.1363
1719,0,0,1.1363
1719,1,4,1.1363
1720,3,1,1.13639
1720,0,4,1.13639
1721,4,2,1.13649
1721,3,1,1.13649
1721,3,5,1.13649
1721,4,3,1.13649
1721,1,5,1.13649
1721,0,1,1.13649
1721,2,6,1.13649
1722,0,1,1.13659
1722,1,2,1.13659
1722,0,6,1.13659
1722,2,5,1.13659
1723,1,4,1.13668
1723,3,5,1.13668
1723,2,6,1.13668
1723,1,0,1.13668
1723,0,3,1.13668
1723,1,2,1.13668
1723,0,5,1.13668
1724,4,2,1.13678
1724,2,4,1.13678
1724,4,1,1.13678
1724,0,3,1.13678
1724,1,3,1.13678
1724,3,2,1.13678
1724,0,0,1.13678
1725,1,4,1.13688
1725,0,3,1.13688
1725,1,6,1.13688
1725,1,0,1.13688
1725,2,2,1.13688
1725,1,2,1.13688
1725,3,5,1.13688
1726,3,1,1.13698
1726,1,1,1.13698
1726,4,4,1.13698
1726,4,1,1.13698
1726,2,2,1.13698
1727,1,2,1.13707
1727,0,1,1.13707
1727,0,5,1.13707
1727,3,4,1.13707
1727,0,0,1.13707
1727,2,1,1.13707
1727,2,6,1.13707
1727,4,6,1.13707
1728,2,4,1.13717
1728,1,2,1.13717
1728,0,4,1.13717
1728,4,0,1.13717
1728,3,0,1.13717
1728,4,5,1.13717
1729,1,4,1.13727
1729,4,2,1.13727
1729,4,1,1.13727
1729,3,2,1.13727
1730,2,4,1.13736
1730,2,2,1.13736
1730,1,0,1.13736
1730,4,2,1.13736
1730,3,2,1.13736
1731,2,5,1.13746
1731,1,6,1.13746
1731,4,3,1.13746
1731,2,2,1.13746
1731,4,2,1.13746
1732,1,4,1.13756
1732,2,4,1.13756
1732,3,6,1.13756
1732,0,3,1.13756
1732,3,0,1.13756
1732,0,2,1.13756
1734,3,5,1.13775
1735,3,6,1.13785
1735,2,5,1.13785
1735,3,1,1.13785
1736,1,0,1.13795
1736,3,0,1.13795
1736,3,2,1.13795
1736,0,5,1.13795
1736,1,2,1.13795
1737,4,0,1.13804
1737,0,0,1.13804
1737,3,5,1.13804
1737,4,5,1.13804
1737,2,5,1.13804
1738,2,0,1.13814
1738,2,3,1.13814
1738,4,3,1.13814
1738,4,4,1.13814
1738,0,6,1.13814
1739,3,1,1.13824
1739,1,2,1.13824
1739,0,6,1.13824
1739,1,0,1.13824
1740,0,3,1.13833
1740,0,4,1.13833
1740,2,6,1.13833
1740,2,2,1.13833
1740,1,2,1.13833
1741,2,2,1.13843
1741,0,5,1.13843
1741,3,5,1.13843
1742,0,6,1.13853
1742,0,1,1.13853
1742,1,6,1.13853
1743,3,1,1.13862
1743,2,4,1.13862
1743,2,3,1.13862
1743,0,1,1.13862
1743,1,4,1.13862
1744,2,4,1.13872
1744,0,2,1.13872
1744,2,1,1.13872
1744,1,4,1.13872
1744,2,6,1.13872
1744,2,5,1.13872
1745,1,0,1.13882
1745,2,2,1.13882
1746,2,4,1.13891
1746,3,1,1.13891
1747,0,0,1.13901
1747,3,2,1.13901
1747,0,2,1.13901
1747,3,5,1.13901
1747,4,5,1.13901
1748,4,4,1.13911
1748,2,0,1.13911
1748,1,3,1.13911
1748,0,2,1.13911
1749,0,3,1.13921
1749,4,6,1.13921
1749,2,5,1.13921
1749,1,5,1.13921
1749,2,6,1.13921
1749,3,4,1.13921
1749,3,5,1.13921
1750,1,5,1.1393
1750,1,6,1.1393
1750,1,1,1.1393
1750,2,5,1.1393
1751,1,1,1.1394
1751,3,4,1.1394
1751,1,6,1.1394
1751,1,5,1.1394
1752,2,3,1.1395
1752,1,6,1.1395
1752,0,3,1.1395
1752,3,2,1.1395
1752,3,5,1.1395
1752,1,3,1.1395
1752,4,1,1.1395
1752,2,5,1.1395
1753,0,2,1.13959
1753,0,0,1.13959
1753,0,4,1.13959
1753,2,2,1.13959
1753,3,6,1.13959
1754,4,3,1.13969
1754,3,5,1.13969
1754,3,4,1.13969
1754,0,5,1.13969
1754,4,5,1.13969
